product_id,product_name,rank,intent_id,intent_name,score,evidence,reason,ontology_version,labeling_run_id,model,created_at
P156,Epsom Salt (Unscented),5,IN_GOL_01,Garden Care & Cultivation,0.3,epsom salt,Epsom salt is also commonly used in gardening to provide magnesium to plants.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P157,Meditation Cushion,1,IN_WR_01,Personal Relaxation & Comfort,1.0,meditation cushion,Meditation is a common activity for relaxation and stress relief.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P157,Meditation Cushion,2,IN_HF_01,Fitness & Exercise Equipment,0.7,posture support,Good posture is important for physical well-being and can be considered part of a fitness routine.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P157,Meditation Cushion,3,IN_HDA_01,Enhancing Home Aesthetics,0.5,meditation cushion,A meditation cushion can contribute to the aesthetic and atmosphere of a personal space.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P157,Meditation Cushion,4,IN_GSO_01,Thoughtful & Personalized Gifts,0.3,meditation cushion,A meditation cushion could be a thoughtful gift for someone interested in mindfulness.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P158,Digital Body Weight Scale,1,IN_HF_01,Fitness & Exercise Equipment,1.0,body weight scale,A body weight scale is a fundamental tool for tracking fitness and health goals.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P158,Digital Body Weight Scale,2,IN_HASD_01,Smart Home & Appliance Upgrades,0.8,digital body weight scale,A digital scale with sensors represents a modern appliance for home functionality.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P158,Digital Body Weight Scale,3,IN_PCH_01,Daily Hygiene & Grooming,0.7,body weight scale,Monitoring body weight can be part of a daily self-care and health routine.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P158,Digital Body Weight Scale,4,IN_GSO_01,Thoughtful & Personalized Gifts,0.3,digital body weight scale,A digital scale could be a practical gift for someone focused on health.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P159,Cooling Towel,1,IN_HF_01,Fitness & Exercise Equipment,1.0,post-workout,This towel is specifically designed for use after physical activity to aid recovery.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P159,Cooling Towel,2,IN_PCH_01,Daily Hygiene & Grooming,0.8,cooling towel,"A cooling towel can be used for personal comfort and hygiene, especially after exertion.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P159,Cooling Towel,3,IN_ORS_01,Outdoor Gear & Activities,0.7,cooling towel,Cooling towels are often used during outdoor activities to combat heat.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P159,Cooling Towel,4,IN_WR_01,Personal Relaxation & Comfort,0.6,instant evaporative cooling,"The towel provides comfort and relief, which contributes to personal relaxation.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P159,Cooling Towel,5,IN_TC_01,Travel Essentials & Efficiency,0.4,cooling towel,"A cooling towel can be a useful item for comfortable travel, especially in warm climates.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P160,Kettlebell (15lb),1,IN_HF_01,Fitness & Exercise Equipment,1.0,kettlebell (15lb),A kettlebell is a classic piece of equipment used for strength training and exercise.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P160,Kettlebell (15lb),2,IN_HOS_01,Efficient Home Organization,0.3,kettlebell (15lb),A kettlebell is an item that needs to be stored and organized within a home gym space.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P161,Preserved Red Rose,1,IN_GSO_01,Thoughtful & Personalized Gifts,1.0,symbolic gift,The product is explicitly described as a gift item.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P161,Preserved Red Rose,2,IN_HDA_01,Enhancing Home Aesthetics,0.9,rose in a glass dome,A decorative rose in a dome can beautify a living space.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P161,Preserved Red Rose,3,IN_PEP_01,Event Hosting & Supplies,0.7,symbolic gift,Gifts are often exchanged during events and celebrations.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P161,Preserved Red Rose,4,IN_WR_01,Personal Relaxation & Comfort,0.6,preserved red rose,The beauty of a rose can contribute to a relaxing atmosphere.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P161,Preserved Red Rose,5,IN_ACH_01,Creative Pursuits & Supplies,0.4,rose in a glass dome,A decorative item like this could be incorporated into creative displays or projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P162,Traditional Red Envelopes,1,IN_GSO_01,Thoughtful & Personalized Gifts,1.0,lny gifting,These envelopes are specifically for giving gifts during Lunar New Year.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P162,Traditional Red Envelopes,2,IN_PEP_01,Event Hosting & Supplies,0.9,lny gifting,"Lunar New Year (LNY) is an event, and these are supplies for it.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P162,Traditional Red Envelopes,3,IN_HDA_01,Enhancing Home Aesthetics,0.7,gold-foiled envelopes,The decorative nature of the envelopes can contribute to festive aesthetics.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P162,Traditional Red Envelopes,4,IN_ACH_01,Creative Pursuits & Supplies,0.5,gold-foiled envelopes,Envelopes can be used in various craft projects or for decorative purposes.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P162,Traditional Red Envelopes,5,IN_OSS_01,Office & School Supplies,0.3,envelopes,"Envelopes are a general office supply, even if these are specialized.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P163,Prayer Rug (Padded),1,IN_WR_01,Personal Relaxation & Comfort,1.0,soft velvet prayer mat,The padded and soft nature of the rug is designed for comfort during prayer.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P163,Prayer Rug (Padded),2,IN_HDA_01,Enhancing Home Aesthetics,0.8,soft velvet prayer mat,A velvet rug can contribute to the aesthetic and atmosphere of a space.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P163,Prayer Rug (Padded),3,IN_HMS_02,Home Safety & Security,0.7,non-slip backing,The non-slip feature directly enhances safety within the home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P163,Prayer Rug (Padded),4,IN_GSO_01,Thoughtful & Personalized Gifts,0.5,prayer rug,A prayer rug can be a thoughtful and personalized gift.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P163,Prayer Rug (Padded),5,IN_PEP_01,Event Hosting & Supplies,0.3,prayer mat,A prayer mat could be used during religious gatherings or events.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P164,Diya Oil Lamp Set,1,IN_PEP_01,Event Hosting & Supplies,1.0,diwali decoration,These lamps are explicitly for decorating during the Diwali event.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P164,Diya Oil Lamp Set,2,IN_HDA_01,Enhancing Home Aesthetics,0.9,traditional clay lamps for diwali decoration,The lamps are used to beautify living spaces and create a festive atmosphere.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P164,Diya Oil Lamp Set,3,IN_GSO_01,Thoughtful & Personalized Gifts,0.7,diya oil lamp set,Decorative items for festivals can be given as gifts.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P164,Diya Oil Lamp Set,4,IN_ACH_01,Creative Pursuits & Supplies,0.5,traditional clay lamps,Clay lamps could be used as materials for various craft projects or artistic displays.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P164,Diya Oil Lamp Set,5,IN_WR_01,Personal Relaxation & Comfort,0.4,oil lamp set,Lamps and their light can create a calming and relaxing ambiance.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P165,Silver Coin (Pure),1,IN_GSO_01,Thoughtful & Personalized Gifts,1.0,diwali gifting,The silver coin is explicitly described as an item for gifting during Diwali.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P165,Silver Coin (Pure),2,IN_PEP_01,Event Hosting & Supplies,0.9,auspicious diwali,"Diwali is a significant event, and this coin is used in the context of such a celebration.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P165,Silver Coin (Pure),3,IN_HDA_01,Enhancing Home Aesthetics,0.7,silver coin (pure),"A pure silver coin can be displayed as a decorative item, enhancing home aesthetics.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P165,Silver Coin (Pure),4,IN_ACH_01,Creative Pursuits & Supplies,0.6,pure silver coin,Collecting pure silver coins can be considered a hobby or creative pursuit.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P165,Silver Coin (Pure),5,IN_FA_02,Personal Accessories & Adornment,0.4,silver coin,"A silver coin could be carried as a personal item or charm, serving a functional purpose.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P166,Easter Basket Kit,1,IN_PEP_01,Event Hosting & Supplies,1.0,easter basket kit,"The kit is specifically for Easter, a significant event or celebration.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P166,Easter Basket Kit,2,IN_BKE_02,Kids' Play & Development,0.9,easter basket kit,Easter baskets are primarily associated with children's activities and play.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P166,Easter Basket Kit,3,IN_GSO_01,Thoughtful & Personalized Gifts,0.8,easter basket kit,"Easter baskets are commonly prepared and given as gifts, especially to children.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P166,Easter Basket Kit,4,IN_HDA_01,Enhancing Home Aesthetics,0.7,colorful grass and decorative eggs,The kit's contents are decorative and enhance the festive atmosphere of a living space.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P166,Easter Basket Kit,5,IN_ACH_01,Creative Pursuits & Supplies,0.6,decorative eggs,Assembling the basket and decorating eggs can be considered a creative activity or craft.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P167,Wedding Guest Book,1,IN_PEP_01,Event Hosting & Supplies,1.0,wedding guest book,"The product is specifically designed for a wedding, which is a significant event.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P167,Wedding Guest Book,2,IN_GSO_01,Thoughtful & Personalized Gifts,0.9,wedding guest book,A wedding guest book can be given as a thoughtful gift to a couple.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P167,Wedding Guest Book,3,IN_HDA_01,Enhancing Home Aesthetics,0.8,gold-leaf edged pages,The book's design suggests it is a beautiful keepsake meant for display in a home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P167,Wedding Guest Book,4,IN_BMM_01,Reading & Literature,0.5,guest book,The guest book contains written messages that can be read later for personal reflection or growth.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P167,Wedding Guest Book,5,IN_ACH_01,Creative Pursuits & Supplies,0.4,ceremonial signatures,Creating a personalized guest book with signatures and messages can be seen as a form of memory-keeping hobby.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P168,Birthday Greeting Cards,1,IN_GSO_01,Thoughtful & Personalized Gifts,1.0,birthday greeting cards,Greeting cards are primarily used to convey messages and often accompany gifts.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P168,Birthday Greeting Cards,2,IN_PEP_01,Event Hosting & Supplies,0.9,birthday greeting cards,"Birthdays are significant events, and these cards are for celebrating them.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P168,Birthday Greeting Cards,3,IN_OSS_01,Office & School Supplies,0.7,greeting cards,"Greeting cards are a type of stationery, falling under general office or home supplies.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P168,Birthday Greeting Cards,4,IN_BMM_01,Reading & Literature,0.6,greeting cards,"Cards contain written messages that are read, providing personal connection or emotional growth.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P168,Birthday Greeting Cards,5,IN_ACH_01,Creative Pursuits & Supplies,0.5,celebratory cards,The act of choosing and writing a thoughtful message in a card can be a form of personal expression.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P169,Incense Stick Sampler,1,IN_WR_01,Personal Relaxation & Comfort,1.0,sandalwood and jasmine sticks for meditation,Incense sticks are used to create a calming atmosphere for relaxation and meditation.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P169,Incense Stick Sampler,2,IN_HDA_01,Enhancing Home Aesthetics,0.8,incense stick sampler,"Incense can contribute to the ambiance and scent of a home, enhancing its overall atmosphere.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P169,Incense Stick Sampler,3,IN_GSO_01,Thoughtful & Personalized Gifts,0.6,incense stick sampler,An incense sampler can be a thoughtful gift for someone who enjoys relaxation or home fragrance.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P169,Incense Stick Sampler,4,IN_PEP_01,Event Hosting & Supplies,0.4,incense stick sampler,Incense can be used to set a specific mood or ambiance for gatherings or events.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P169,Incense Stick Sampler,5,IN_CHE_01,Home Cleaning & Maintenance,0.3,incense stick sampler,"Incense can be used to freshen air or mask odors, contributing indirectly to home maintenance.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P170,Silver Picture Frame,1,IN_HDA_01,Enhancing Home Aesthetics,1.0,silver picture frame,"Picture frames are primarily used to display photos and decorate living spaces, enhancing their aesthetics.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P170,Silver Picture Frame,2,IN_GSO_01,Thoughtful & Personalized Gifts,0.8,for milestone photos,"A picture frame, especially for milestone photos, is a common and thoughtful gift item.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P170,Silver Picture Frame,3,IN_HOS_01,Efficient Home Organization,0.5,picture frame,Displaying photos in frames is a way of organizing and presenting visual memories within the home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P170,Silver Picture Frame,4,IN_ACH_01,Creative Pursuits & Supplies,0.4,milestone photos,"Photography is a creative pursuit, and frames are supplies for displaying photographic art.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P170,Silver Picture Frame,5,IN_PEP_01,Event Hosting & Supplies,0.3,milestone photos,"Milestone photos often relate to events, and frames can be used for event decor or as gifts.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P171,Prayer Candle (White),1,IN_WR_01,Personal Relaxation & Comfort,1.0,prayer candle,"Candles, especially for prayer, contribute to a calm atmosphere for relaxation and spiritual comfort.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P171,Prayer Candle (White),2,IN_HDA_01,Enhancing Home Aesthetics,0.9,unscented long-burning pillar candle,Pillar candles are often used as decorative elements to enhance the atmosphere and aesthetics of a home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P171,Prayer Candle (White),3,IN_PEP_01,Event Hosting & Supplies,0.7,pillar candle,"Candles are frequently used as decor for events, parties, or religious ceremonies.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
